id,pedido_disur,pedido_exfarma,requisicion,lote,clave,descripcion,marca_disur,marca_exfarma,unidad,cantidad,precio_disur,precio_exfarma,tipo,cause
517,P-16-0001,P-16-0005,299,518,040.000.2099.00,"MORFINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Sulfato de morfina pentahidratada 2.5 mg.",GENERICO,GENERICO,"Envase con 5 ampolletas con 2.5 ml.",1,193.16,193.16,1,1
518,P-16-0001,P-16-0005,299,519,040.000.2100.00,"BUPRENORFINA TABLETA SUBLINGUAL. Cada tableta sublingual contiene: Clorhidrato de buprenorfina equivalente a 0.2 mg. de buprenorfina.",GENERICO,GENERICO,"Envase con 10 tabletas.",1,109.36,109.36,1,1
519,P-16-0001,P-16-0005,299,520,040.000.2100.01,"BUPRENORFINA TABLETA SUBLINGUAL. Cada tableta sublingual contiene: Clorhidrato de buprenorfina equivalente a 0.2 mg. de buprenorfina.",TEMGESIC,TEMGESIC,"Envase con 20 tabletas.",1,202.62,202.62,1,1
520,P-16-0001,P-16-0005,299,521,040.000.2106.00,"TRAMADOL SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de tramadol 100 mg.",GENERICO,GENERICO,"Envase con 5 ampolletas de 2 ml.",1,28.86,28.86,1,1
521,P-16-0001,P-16-0005,299,522,040.000.2108.00,"MIDAZOLAM SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de midazolam equivalente a 5 mg. de midazolam o midazolam 5 mg. Envase con 5 ampolletas con 5 ml.",GENERICO,GENERICO,Envase,1,39.27,39.27,1,1
522,P-16-0001,P-16-0005,299,523,040.000.2164.00,"CARBAMAZEPINA TABLETA. Cada tableta contiene: Carbamazepina 400 mg. Envase con 20 tabletas.",TEGRETOL,TEGRETOL,Envase,1,133.00,133.00,1,1
523,P-16-0001,P-16-0005,299,524,040.000.2499.00,"ALPRAZOLAM TABLETA. Cada tableta contiene: Alprazolam 2.0 mg. Envase con 30 tabletas.",GENERICO,GENERICO,Envase,1,139.00,139.00,1,1
524,P-16-0001,P-16-0005,299,525,040.000.2500.00,"ALPRAZOLAM TABLETA. Cada tableta contiene: Alprazolam 0.25 mg. Envase con 30 tabletas.",GENERICO,GENERICO,Envase,1,45.94,45.94,1,1
525,P-16-0001,P-16-0005,299,526,040.000.2601.00,"FENOBARBITAL TABLETA. Cada tableta contiene: Fenobarbital 100 mg. Envase con 20 tabletas.",FENABBOTT,FENABBOTT,Envase,1,48.30,48.30,1,1
526,P-16-0001,P-16-0005,299,527,040.000.2602.00,"FENOBARBITAL TABLETA. Cada tableta contiene: Fenobarbital 15 mg. Envase con 10 tabletas.",FENANNOT,FENANNOT,Envase,1,6.49,6.49,1,1
527,P-16-0001,P-16-0005,299,528,040.000.2608.00,"CARBAMAZEPINA TABLETA. Cada tableta contiene: Carbamazepina 200 mg. Envase con 20 tabletas.",GENERICO,GENERICO,Envase,1,4.76,4.76,1,1
528,P-16-0001,P-16-0005,299,529,040.000.2609.00,"CARBAMAZEPINA SUSPENSIÓN ORAL. Cada 5 ml. contienen: Carbamazepina de 100 mg. Envase con 120 ml. y dosificador de 5 ml.",GENERICO,GENERICO,Envase,1,25.85,25.85,1,1
529,P-16-0001,P-16-0005,299,530,040.000.2612.00,"CLONAZEPAM TABLETA. Cada tableta contiene: Clonazepam 2 mg. Envase con 30 tabletas.",GENERICO,GENERICO,Envase,1,9.15,9.15,1,1
530,P-16-0001,P-16-0005,299,531,040.000.2613.00,"CLONAZEPAM SOLUCIÓN. Cada ml. contiene: Clonazepam 2.5 mg. Envase con 10 ml. y gotero integral.",GENERICO,GENERICO,Envase,1,16.91,16.91,1,1
531,P-16-0001,P-16-0005,299,532,040.000.2614.00,"CLONAZEPAM SOLUCIÓN INYECTABLE. Cada ml. contiene: Clonazepam 1 mg. Envase con 5 ampolletas con un ml.",GENERICO,GENERICO,Envase,1,182.85,182.85,1,1
532,P-16-0001,P-16-0005,299,533,040.000.2619.00,"FENOBARBITAL ELÍXIR. Cada 5 ml. contienen: Fenobarbital 20 mg. Envase con 60 ml. y vasito dosificador de 5 ml.",GENERICO,GENERICO,Envase,1,62.06,62.06,1,1
533,P-16-0001,P-16-0005,299,534,040.000.2651.00,"TRIHEXIFENIDILO TABLETA. Cada tableta contiene: Clorhidrato de trihexifenidilo 5 mg. Envase con 50 tabletas.",GENERICO,GENERICO,Envase,1,27.43,27.43,1,1
534,P-16-0001,P-16-0005,299,535,040.000.2652.00,"BIPERIDENO TABLETA. Cada tableta contiene: Clorhidrato de biperideno 2 mg. Envase con 50 tabletas.",GENERICO,GENERICO,Envase,1,29.66,29.66,1,1
535,P-16-0001,P-16-0005,299,536,040.000.2653.00,"BIPERIDENO SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Lactato de biperideno 5 mg. Envase con 5 ampolletas de 1 ml.",AKINETON,AKINETON,Envase,1,62.85,62.85,1,1
536,P-16-0001,P-16-0005,299,537,040.000.2654.00,"LEVODOPA Y CARBIDOPA TABLETA. Cada tableta contiene: Levodopa 250 mg. carbidopa 25 mg. Envase con 100 tabletas.",GENERICO,GENERICO,Envase,1,110.42,110.42,1,1
537,P-16-0001,P-16-0005,299,538,040.000.2657.00,"LEVODOPA Y CARBIDOPA TABLETA DE LIBERACIÓN PROLONGADA. Cada tableta contiene: Levodopa 200 mg. Carbidopa hidratada equivalente a 50 mg. de carbidopa",GENERICO,GENERICO,Envase,1,198.20,198.20,1,1
538,P-16-0001,P-16-0005,299,539,040.000.2657.01,"PROLONGADA. Cada tableta contiene: Levodopa 200 mg. carbidopa hidratada equivalente a 50 mg. de carbidopa anhidra Envase con 100 tabletas.",GENERICO,GENERICO,Envase,1,300.72,300.72,1,1
539,P-16-0001,P-16-0005,299,540,040.000.3204.00,"LEVOMEPROMAZINA TABLETA. Cada tableta contiene: Maleato de levomepromazina equivalente a 25 mg. de levomepromazina. Envase con 20 tabletas.",GENERICO,GENERICO,Envase,1,25.54,25.54,1,1
540,P-16-0001,P-16-0005,299,541,040.000.3215.00,"DIAZEPAM TABLETA. Cada tableta contiene: Diazepam 10 mg. Envase con 20 tabletas.",GENERICO,GENERICO,Envase,1,5.65,5.65,1,1
541,P-16-0001,P-16-0005,299,542,040.000.3241.00,"TRIFLUOPERAZINA GRAGEA O TABLETA. Cada gragea o tableta contiene: Clorhidrato de trifluoperazina equivalente a 5 mg. de trifluoperazina. Envase con 20",GENERICO,GENERICO,Envase,1,35.99,35.99,1,1
542,P-16-0001,P-16-0005,299,543,040.000.3241.01,"TRIFLUOPERAZINA GRAGEA O TABLETA. Cada gragea o tableta contiene: Clorhidrato de trifluoperazina equivalente a 5 mg. de trifluoperazina. Envase con 30",GENERICO,GENERICO,Envase,1,53.99,53.99,1,1
543,P-16-0001,P-16-0005,299,544,040.000.3247.00,"PERFENAZINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Perfenazina 5 mg. Envase con 3 ampolletas con 1 ml.",GENERICO,GENERICO,Envase,1,230.00,230.00,1,1
544,P-16-0001,P-16-0005,299,545,040.000.3251.00,"HALOPERIDOL TABLETA. Cada tableta contiene: Haloperidol 5 mg. Envase con 20 tabletas.",GENERICO,GENERICO,Envase,1,11.23,11.23,1,1
545,P-16-0001,P-16-0005,299,546,040.000.3253.00,"HALOPERIDOL SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Haloperidol 5 mg. Envase con 6 ampolletas (5 mg/ ml).",GENERICO,GENERICO,Envase,1,58.65,58.65,1,1
546,P-16-0001,P-16-0005,299,547,040.000.3255.00,"LITIO TABLETA. Cada tableta contiene: Carbonato de Litio 300 mg. Envase con 50 tabletas.",GENERICO,GENERICO,Envase,1,28.80,28.80,1,1
547,P-16-0001,P-16-0005,299,548,040.000.3258.00,"RISPERIDONA TABLETA. Cada tableta contiene: Risperidona 2 mg. Envase con 40 tabletas.",GENERICO,GENERICO,Envase,1,8.56,8.56,1,1
548,P-16-0001,P-16-0005,299,549,040.000.3259.00,"CLOZAPINA COMPRIMIDO. Cada comprimido contiene: Clozapina 100 mg. Envase con 30 comprimidos.",GENERICO,GENERICO,Envase,1,910.00,910.00,1,1
549,P-16-0001,P-16-0005,299,550,040.000.3259.01,"CLOZAPINA COMPRIMIDO. Cada comprimido contiene: Clozapina 100 mg. Envase con 50 comprimidos.",GENERICO,GENERICO,Envase,1,937.50,937.50,1,1
550,P-16-0001,P-16-0005,299,551,040.000.3262.00,"RISPERIDONA SOLUCIÓN ORAL. Cada mililitro contiene: Risperidona 1 mg. Envase con 60 ml. y gotero dosificador",GENERICO,GENERICO,Envase,1,72.39,72.39,1,1
551,P-16-0001,P-16-0005,299,552,040.000.3268.00,"RISPERIDONA SUSPENSIÓN INYECTABLE DE LIBERACIÓN PROLONGADA. Cada frasco Ámpula contiene: Risperidona 25 mg. Envase con frasco Ámpula y jeringa prellenada con 2 ml. de diluyente.",RISPERDAL,RISPERDAL,Envase,1,1061.00,1061.00,1,1
552,P-16-0001,P-16-0005,299,553,040.000.3302.00,"IMIPRAMINA GRAGEA O TABLETA. Cada gragea o tableta contiene: Clorhidrato de imipramina 25 mg. Envase con 20 grageas o tabletas.",GENERICO,GENERICO,Envase,1,8.65,8.65,1,1
553,P-16-0001,P-16-0005,299,554,040.000.3305.00,"AMITRIPTILINA TABLETA. Cada tableta contiene: Clorhidrato de amitriptilina 25 mg. Envase con 20 tabletas.",GENERICO,GENERICO,Envase,1,14.93,14.93,1,1
554,P-16-0001,P-16-0005,299,555,040.000.4026.00,"BUPRENORFINA SOLUCIÓN INYECTABLE. Cada ampolleta o frasco Ámpula contiene: Clorhidrato de buprenorfina equivalente a 0.3 mg. de buprenorfina. Envase con 6",GENERICO,GENERICO,Envase,1,47.57,47.57,1,1
555,P-16-0001,P-16-0005,299,556,040.000.4054.00,"FLUMAZENIL SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Flumazenil 0.5 mg. Envase con una ampolleta con 5 ml. (0.1 mg/ml).",GENERICO,GENERICO,Envase,1,257.49,257.49,1,1
556,P-16-0001,P-16-0005,299,557,040.000.4057.00,"MIDAZOLAM SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de midazolam equivalente a 15 mg. de midazolam o midazolam 15 mg. Envase con 5 ampolletas con 3 ml.",GENERICO,GENERICO,Envase,1,57.50,57.50,1,1
557,P-16-0001,P-16-0005,299,558,040.000.4060.00,"MIDAZOLAM SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de midazolam equivalente a 50 mg. de midazolam o midazolam 50 mg. Envase con 5 ampolletas con 10 ml.",GENERICO,GENERICO,Envase,1,1239.50,1239.50,1,1
558,P-16-0001,P-16-0005,299,559,040.000.4470.00,"METILFENIDATO TABLETA DE LIBERACIÓN PROLONGADA. Cada tableta de liberaciÓn prolongada contiene: Clorhidrato de metilfenidato 18 mg. Envase con 15 tabletas de liberaciÓn",CONCERTA,CONCERTA,Envase,1,234.29,234.29,1,1
559,P-16-0001,P-16-0005,299,560,040.000.4470.01,"METILFENIDATO TABLETA DE LIBERACIÓN PROLONGADA. Cada tableta de liberaciÓn prolongada contiene: Clorhidrato de metilfenidato 18 mg. Envase con 30 tabletas de",CONCERTA,CONCERTA,Envase,1,587.75,587.75,1,1
560,P-16-0001,P-16-0005,299,561,040.000.4471.01,"METILFENIDATO TABLETA DE LIBERACIÓN PROLONGADA. Cada tableta de liberaciÓn prolongada contiene: Clorhidrato de metilfenidato 27 mg. Envase con 30 tabletas de",CONCERTA,CONCERTA,Envase,1,613.31,613.31,1,1
561,P-16-0001,P-16-0005,299,562,040.000.4472.00,"METILFENIDATO TABLETA DE LIBERACIÓN PROLONGADA. Cada tableta de liberaciÓn prolongada contiene: Clorhidrato de metilfenidato 36 mg. Envase con 15 tabletas de liberaciÓn",CONCERTA,CONCERTA,Envase,1,328.50,328.50,1,1
562,P-16-0001,P-16-0005,299,563,040.000.4472.01,"METILFENIDATO TABLETA DE LIBERACIÓN PROLONGADA. Cada tableta de liberaciÓn prolongada contiene: Clorhidrato de metilfenidato 36 mg. Envase con 30 tabletas de",CONCERTA,CONCERTA,Envase,1,657.00,657.00,1,1
563,P-16-0001,P-16-0005,299,564,040.000.4481.00,"HALOPERIDOL SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Decanato de haloperidol equivalente a 50 mg. de haloperidol. Envase con 1 ampolleta con 1 ml",GENERICO,GENERICO,Envase,1,177.78,177.78,1,1
564,P-16-0001,P-16-0005,299,565,040.000.4481.01,"HALOPERIDOL SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Decanato de haloperidol equivalente a 50 mg. de haloperidol. Envase con 5 ampolletas con 1 ml",GENERICO,GENERICO,Envase,1,888.90,888.90,1,1
565,P-16-0001,P-16-0005,299,566,040.000.4484.00,"SERTRALINA CÁPSULA O TABLETA. Cada cÁpsula o tableta contiene: Clorhidrato de sertralina equivalente a 50 mg. de sertralina. Envase con 14 cÁpsulas o tabletas.",GENERICO,GENERICO,Envase,1,7.35,7.35,1,1
566,P-16-0001,P-16-0005,299,567,040.000.5351.00,"METILFENIDATO COMPRIMIDO. Cada comprimido contiene: Clorhidrato de metilfenidato 10 mg. Envase con 30 comprimidos.",GENERICO,GENERICO,Envase,1,38.88,38.88,1,1
567,P-16-0001,P-16-0005,299,465,040.000.5476.00,"LEVOMEPROMAZINA SOLUCIÓN INYECTABLE. Cada ml. contiene: Clorhidrato de levomepromazina equivalente a 25 mg. de levomepromazina. Envase con 10 ampolletas",SINOGAN,SINOGAN,Envase,1,42.45,42.45,1,1
568,P-16-0001,P-16-0005,299,568,040.000.5478.00,"LORAZEPAM TABLETA. Cada tableta contiene: Lorazepam 1 mg. Envase con 40 tabletas",GENERICO,GENERICO,Envase,1,60.91,60.91,1,1
569,P-16-0002,P-16-0006,300,1,010.000.0071.00,"BENZATINA BENCILPENICILINA DE 600 000 UI, SUSPENSIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA Y 5 ML DE DILUYENTE.","Antibioticos de México, S. A. De C.V.",GENERICO,"ENVASE CON UN FRASCO ÁMPULA Y 5 ML DE DILUYENTE.",1,181.25,203.34,1,0
570,P-16-0002,P-16-0006,300,2,010.000.0463.00,"KETOTIFENO SOLUCIÓN ORAL 20 MG / 100 ML ","Bioresearch de México, S. A. De C.V.",GENERICO,"ENVASE CON 120 ML.",1,8.85,9.96,1,0
571,P-16-0002,P-16-0006,300,3,010.000.0573.00,"PRAZOSINA. CAPSULAS. CADA CAPSULA CONTIENE: CLORHIDRATO DE PRAZOSINA EQUIVALENTE A 1 MG DE PRAZOSINA. ENVASE CON 30 TABLETAS.","Laboratorio Bioquimico Mexicano, S. A. De C.V.",MINIPRES,CAJAS,1,13.05,14.66,1,0
572,P-16-0002,P-16-0006,300,4,010.000.0811.00,"FLUOCINOLONA ACETONIDO DE CREMA 0.1 MG/G ","Laboratorios Alpharma, S.A. De C.V.",GENERICO,"ENVASE CON 20 GRAMOS",1,6.53,7.35,1,0
573,P-16-0002,P-16-0006,300,5,010.000.1209.00,"CISAPRIDA TABLETA CADA TABLETA CONTIENE: CISAPRIDA 5 MG .","Laboratorios Pisa, S. A. De C.V.",GENERICO,"ENVASE CON 30 TABLETAS.",1,14.79,16.63,1,0
574,P-16-0002,P-16-0006,300,6,010.000.1210.01,"PINAVERIO, BROMURO DE DE 100 MG, TABLETA, ENVASE CON 28 TABLETAS.","Arlex de México, S. A. De C. V.",DISETEL,"ENVASE CON 28 TABLETAS.",1,413.25,463.77,1,0
575,P-16-0002,P-16-0006,300,7,010.000.1244.00,"MESALAZINA SUSPENSIÓN RECTAL 6.667 G/100 ML. ","Laboratorios Farmasa, S. A. De C. V.",SALOFALK,"ENVASE CON 7 ENEMAS DE 60 ML.",1,2255.94,2255.94,1,0
576,P-16-0002,P-16-0006,300,8,010.000.1314.00,"QUINFAMIDA TABLETA 300 MG ","Serral, S. A. De C.V.",GENERICO,"ENVASE CON 1 TABLETA",1,52.49,59.05,1,0
577,P-16-0002,P-16-0006,300,9,010.000.1501.00,"ESTROGENOS CONJUGADOS ORIGEN NATURAL, GRAGEAS DE .625 MG ","Laboratorios Ultra, S.A. de C.V.",GENERICO,"ENVASE CON 42 GRAGEAS O TABLETAS",1,130.50,146.47,1,0
578,P-16-0002,P-16-0006,300,10,010.000.1521.00,"CLORMADINONA TABLETA CADA TABLETA CONTIENE: ACETATO DE CLORMADINONA 2 MG. ","Laboratorios Pisa, S. A. De C.V.",GENERICO,"10 TABLETAS",1,124.61,139.87,1,0
579,P-16-0002,P-16-0006,300,11,010.000.1545.00,"ATOSIBÁN DE 6.75 MG/0.9 ML, SOLUCIÓN INYECTABLE, ENVASE CON 0.9 ML.","Ferring, S. A. De C. V.",TRACTOCILE,"ENVASE CON 0.9 ML.",1,813.02,912.58,1,0
580,P-16-0002,P-16-0006,300,12,010.000.1546.00,"ATOSIBÁN DE 37.5 MG/5.0 ML, SOLUCIÓN INYECTABLE, ENVASE CON 5.0 ML.","Ferring, S. A. De C. V.",TRACTOCILE,"ENVASE CON 5.0 ML.",1,4801.07,4801.07,1,0
581,P-16-0002,P-16-0006,300,13,010.000.1705.00,"HIERRO DEXTRÁN SOLUCIÓN INYECTABLE - 100 MG/2 ML - 3 AMPOLLETAS CON 2 ML","Tecnofarma, S.A. De C.V.",GENERICO,ENVASE,1,31.90,35.88,1,0
582,P-16-0002,P-16-0006,300,14,010.000.1712.00,"HIERRO AMINOQUELADO Y ÁCIDO FÓLICO TABLETA - HIERRO ELEMENTAL 30 MG ÁCIDO FÓLICO 0.500 MG - 30 TABLETAS","Laboratorios Columbia, S. A. De C.V.",INTRAFER,ENVASE,1,302.06,339.09,1,0
583,P-16-0002,P-16-0006,300,15,010.000.1774.00A,"EPIRUBICINA, CLORHIDRATO DE DE 50 MG, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.","Laboratorios Pisa, S. A. De C.V.",GENERICO,"ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.",1,456.75,512.64,1,0
584,P-16-0002,P-16-0006,300,16,010.000.2012.00,"AMFOTERICINA B. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON POLVO CONTIENE: AMFOTERICINA B 50 MG. ENVASE CON UN FRASCO AMPULA.","Laboratorios Pisa, S. A. De C.V.",GENERICO,ENVASE,1,262.23,294.31,1,0
585,P-16-0002,P-16-0006,300,17,010.000.2114.00,"FELODIPINO TABLETA DE LIBERACIÓN PROLONGADA 5 MG ","Ultra Laboratorios, S. A. De C. V.",GENERICO,"ENVASE CON 10 TABLETAS",1,54.23,60.86,1,0
586,P-16-0002,P-16-0006,300,18,010.000.2123.00,"MUPIROCINA. UNGÜENTO. CADA 100 GR CONTIENE: MUPIROCINA 2 GR. ENVASE CON 15 GR.","Serral, S. A. De C.V.",GENERICO,ENVASE,1,315.52,354.13,1,0
587,P-16-0002,P-16-0006,300,19,010.000.2150.00,"PLANTAGO OVATA/SENOSIDOS A Y B GRANULADO 54.2 G/300 MG/100 G ","Takeda México, S. A. De C.V.",AGIOLAX,"ENVASE CON 100 GRAMOS",1,117.45,131.85,1,0
588,P-16-0002,P-16-0006,300,20,010.000.2195.00,"ONDANSETRÓN, CLORHIDRATO DIHIDRATADO DE DE 8 MG, TABLETA, ENVASE CON 10 TABLETAS.","Laboratorios Pisa, S. A. De C.V.",GENERICO,"ENVASE CON 10 TABLETAS.",1,65.25,73.25,1,0
589,P-16-0002,P-16-0006,300,21,010.000.2348.00,"SOLUCIÓN PARA DIÁLISIS PERITONEAL CON SISTEMA DE DOBLE BOLSA SOLUCIÓN PARA DIÁLISIS PERITONEAL AL 1.5% CADA 100 ML CONTIENE GLUCOSA 1.5 G. MILIEQUIVALENTES POR LITRO NA+ 132 MEQ, CA++ 3.5 MEQ, MG++ 1.5 MEQ, CL– 102 MEQ, LACTATO 35 MEQ MILIOSMOLES PORLITRO 347","Laboratorios Pisa, S. A. De C.V.","DIANEAL CON DEXTROSA","BOLSA CON 2 000 ML, CON SISTEMA DE DOBLE BOLSA",1,181.25,203.45,1,0
590,P-16-0002,P-16-0006,300,22,010.000.2349.00,"SOLUCIÓN PARA DIÁLISIS PERITONEAL CON SISTEMA DE DOBLE BOLSA SOLUCIÓN PARA DIÁLISIS PERITONEAL AL 4.25% CADA 100 ML CONTIENE GLUCOSA 4.25 G. MILIEQUIVALENTES POR LITRO NA+ 132 MEQ, CA++ 3.5 MEQ, MG++ 1.5 MEQ, CL– 102 MEQ, LACTATO 35 MEQ MILIOSMOLES POR LITRO 486","Laboratorios Pisa, S. A. De C.V.","DIANEAL CON DEXTROSA","BOLSA CON 2 000 ML, CON SISTEMA DE DOBLE BOLSA",1,181.25,203.48,1,0
591,P-16-0002,P-16-0006,300,23,010.000.2350.00,"SOLUCIÓN PARA DIÁLISIS INYECTABLE 1.5% (CADA 100ML CONTIENE: GLUCOSA 1.5GR / MILIEQUIVALENTES POR LITRO: NA+ 132MEQ, CA++ 3.5MEQ, MG++ 0.5MEQ, CL– 96MEQ, LACTATO 40 MEQ / MILIOSMOLES POR LITRO 347), ENVASE 6000ML.","Laboratorios Pisa, S. A. De C.V.",GENERICO,PIEZA,1,304.83,342.23,1,0
592,P-16-0002,P-16-0006,300,24,010.000.2352.00,"SOLUCIÓN PARA DIÁLISIS INYECTABLE 2.5% (CADA 100ML CONTIENE: GLUCOSA 2.5GR / MILIEQUIVALENTES POR LITRO: NA+ 132MEQ, CA++ 3.5MEQ, MG++ 0.5 MEQ, CL– 96MEQ, LACTATO 40MEQ / MILIOSMOLES POR LITRO 398), ENVASE 2000ML.","Baxter, S. A. De C. V.",GENERICO,PIEZA,1,108.75,122.08,1,0
593,P-16-0002,P-16-0006,300,25,010.000.2353.00,"SOLUCIÓN PARA DIÁLISIS INYECTABLE 2.5% (CADA 100ML CONTIENE: GLUCOSA 2.5GR / MILIEQUIVALENTES POR LITRO: NA+ 132MEQ, CA++ 3.5MEQ, MG++ 0.5 MEQ, CL– 96MEQ, LACTATO 40MEQ / MILIOSMOLES POR LITRO 398), ENVASE 6000ML.","Laboratorios Pisa, S. A. De C.V.",GENERICO,PIEZA,1,305.41,342.87,1,0
594,P-16-0002,P-16-0006,300,26,010.000.2354.00,"SOLUCIÓN PARA DIÁLISIS INYECTABLE 4.25% (CADA 100ML CONTIENE: GLUCOSA 4.25GR / MILIEQUIVALENTES POR LITRO: NA+ 132MEQ, CA++ 3.5MEQ, MG++ 0.5MEQ, CL– 96MEQ, LACTATO 40MEQ / MILIOSMOLES POR LITRO 486), ENVASE 2000ML.","Laboratorios Pisa, S. A. De C.V.",GENERICO,PIEZA,1,146.51,164.82,1,0
595,P-16-0002,P-16-0006,300,27,010.000.2355.00,"SOLUCIÓN PARA DIÁLISIS INYECTABLE 4.25% (CADA 100ML CONTIENE: GLUCOSA 4.25GR / MILIEQUIVALENTES POR LITRO: NA+ 132MEQ, CA++ 3.5MEQ, MG++ 1.5MEQ, CL– 102MEQ, LACTATO 35 MEQ / MILIOSMOLES POR LITRO 486), ENVASE 6000ML.","Laboratorios Pisa, S. A. De C.V.",GENERICO,PIEZA,1,181.25,203.95,1,0
596,P-16-0002,P-16-0006,300,28,010.000.2356.00,"SOLUCIÓN PARA DIÁLISIS INYECTABLE 1.5% (CADA 100ML CONTIENE: GLUCOSA 1.5GR / MILIEQUIVALENTES POR LITRO: NA+ 132MEQ, CA++ 3.5MEQ, MG++ 0.5MEQ, CL– 96MEQ, LACTATO 40MEQ / MILIOSMOLES POR LITRO 347), ENVASE 2000ML.","Laboratorios Pisa, S. A. De C.V.",GENERICO,PIEZA,1,79.75,89.71,1,0
597,P-16-0002,P-16-0006,300,29,010.000.2431.00,"DEXTROMETORFANO JARABE 300 MG. ","Importadora y Manufacturera Bruluart, S. A. ",GENERICO,"ENVASE CON 60 ML Y DOSIFICADOR ",1,4.21,4.73,1,0
598,P-16-0002,P-16-0006,300,30,010.000.2433.00,"BENZONATATO PERLA CADA PERLA CONTIENE BENZONATATO 100 MG ","Tecnofarma, S.A. De C.V.",GENERICO,"ENVASE CON 20 PERLAS",1,10.56,11.87,1,0
599,P-16-0002,P-16-0006,300,31,010.000.2471.00,"CLORFENAMINA COMPUESTA TABLETA CADA TABLETA CONTIENE PARACETAMOL 500 MG CAFEÍNA 25 MG CLORHIDRATO DE FENILEFRINA 5 MG MALEATO DE CLORFENAMINA 4 MG.","Importadora y Manufacturera Bruluart, S. A. ",GENERICO,"ENVASE CON 10 TABLETAS.",1,3.48,3.91,1,0
600,P-16-0002,P-16-0006,300,32,010.000.2616.00,"LEVETIRACETAM DE 10 G / 100 ML, SOLUCIÓN ORAL, ENVASE CON 300 ML (100 MG/ML).","Ucb De Mexico, S.A. De C.V.",GENERICO,"ENVASE CON 300 ML (100 MG/ML).",1,1294.13,1452.84,1,0
601,P-16-0002,P-16-0006,300,33,010.000.2617.00,"LEVETIRACETAM DE 500 MG, TABLETA, ENVASE CON 60 TABLETAS.","Ultra Laboratorios, S. A. De C. V.",GENERICO,"ENVASE CON 60 TABLETAS.",1,623.50,701.48,1,0
602,P-16-0002,P-16-0006,300,34,010.000.2626.00,"OXCARBAZEPINA DE 300 MG, GRAGEA O TABLETA, ENVASE CON 20 GRAGEAS O TABLETAS.","Amstrong Laboratorios de México, S. A. De C.V.",GENERICO,ENVASE,1,158.34,178.11,1,0
603,P-16-0002,P-16-0006,300,35,010.000.2627.00,"OXCARBAZEPINA DE 600 MG, GRAGEA O TABLETA, ENVASE CON 20 GRAGEAS O TABLETAS.","Psicofarma, S. A. De C. V.",GENERICO,ENVASE,1,304.50,342.25,1,0
604,P-16-0002,P-16-0006,300,36,010.000.2628.00,"OXCARBAZEPINA DE 6 G/100 ML, SUSPENSIÓN ORAL, ENVASE CON 100 ML.","Psicofarma, S. A. De C. V.",GENERICO,ENVASE,1,217.50,244.19,1,0
605,P-16-0002,P-16-0006,300,37,010.000.2709.00,"VITAMINAS Y MINERALES SUSPENSIÓN O SOLUCIÓN ORAL - TIAMINA, RIBOFLAVINA, PIRIDOXINA, CIANOCOBALAMINA, ÁCIDO FÓLICO, ÁCIDO ASCÓRBICO, SULFATO FERROSO, ZINC - FRASCO GOTERO DE 30 ML","Psicofarma, S. A. De C. V.",BARIPLEX,FRASCO,1,216.05,242.57,1,0
606,P-16-0002,P-16-0006,300,38,010.000.2711.00,"VITAMINAS Y MINERALES SOLUCIÓN ORAL LA CUAL CONTIENE RIBOFLAVINA, TIAMINA, PIRIDOXINA, B12, ÁCIDO FÓLICO, ASCORBATO DE SODIO, SULFATO FERROSO, ZINC ","Nucitec, S.A. De C.V.",GENERICO,"ENVASE CON 60 ML. Y GOTERO DE 2 ML.",1,16.99,19.08,1,0
607,P-16-0002,P-16-0006,300,39,010.000.2715.00,"VITAMINA E GRAGEA O CÁPSULA DE GELATINA 400 MG ","Gelpharma, S.A. de C.V.",GENERICO,"ENVASE CON 99 Ó 100 GRAGEAS O CAPSULAS",1,65.25,73.26,1,0
608,P-16-0002,P-16-0006,300,40,010.000.2716.00,"VITAMINAS Y MINERALES SUSPENSIÓN ORAL - RIBOFLAVINA, TIAMINA, PIRIDOXINA, B12, ÁCIDO FÓLICO, ASCORBATO DE SODIO, FUMARATO FERROSO, ZINC - ENVASE CON 30 ML CON GOTERO INTEGRADO DE 0.5 Y 1.0 ML","Psicofarma, S. A. De C. V.",BARIPLEX,ENVASE,1,236.35,265.38,1,0
